"NAN_ART_ID","WG_2_ID","WG_2_TXT","WG_3_ID","WG_3_TXT","WG_4_ID","WG_4_TXT"
100977065,110,KAESE - BED. -                  ,1101,SCHNITTKAESE/PRE PACK -BED      ,11012,PRE PACK SCHNITTKAESE BED       
107960649,178,"SPIELWAREN,KINDERFAHRZEUGE      ",1784,HOLZ/PLASTIKSPIELWARE           ,17845,"SYSTEMSPIELWAREN,(LEGO ETC.)    "
102937449,121,MILCH UND MOLKEREIPRODUKTE      ,1214,MILCHGETRÄNKE V-MWST            ,12142,MILCHALTERN.H-MISCHGETR.V-MWST  
102296553,133,"SAUCEN,BRÜHEN,FEINKOST,FIXPROD. ",1331,"FIX SAUCEN, FIX PRODUKTE        ",13312,FIXE PULVER / TROCKEN           
108051529,145,BIER                            ,1454,SPEZIALBIER MEHRWEG             ,14547,ZWICKEL-/KRÄUSEN/KELLERBIER MW  
101262377,131,SUPPEN U. FERTIGGERICHTE        ,1314,FERTIGGERICHTE TROCKEN          ,13141,FERTIGGERICHTE TROCKEN TEIGWAR  
108518245,121,MILCH UND MOLKEREIPRODUKTE      ,1211,FRISCHMILCH/-GETRAENKE          ,12111,FRISCHMILCH EINWEG              
108374629,133,"SAUCEN,BRÜHEN,FEINKOST,FIXPROD. ",1334,FEINKOST NICHT GEKUEHLT E-MWST  ,13342,ANTIPASTI / GEMÜSE FEINKOST     
108248933,148,SEKT U. SCHAUMWEIN              ,1481,SEKT U. SCHAUMWEIN              ,14819,WEINHALTIGE HEISSGETRÄNKE       
100481157,116,OBST                            ,1167,TROCKENFRUECHTE/NUESSE/KOERNER  ,11673,TROCKENOBST (IND. VERP.)        
100135945,108,FLEISCH CONV./WURST/SCHINK/BED  ,1083,KOCHWURST - BED. -              ,10832,KOCHWURST - PP                  
107907881,165,FOOD/NONFOOD TIER; ZOOLO.ARTIKEL,1651,FOOD HUND                       ,16515,SNACKS HUND E-MWST              
104646665,126,"MEHL,ZUCKER UND EINMACHPRODUKT  ",1261,MEHL                            ,12612,DINKEL- ROGGEN- SPEZIALMEHL     
108164649,114,FEINKOST/FERTIGSALATE/FRI.PIZZ  ,1147,FLEISCH/CONVENIENCE/SAUCEN GEK. ,11474,FLEISCH CONVENIENCE -SB-KUEHLB. 
107291173,195,DIVERSE NON-FOOD                ,1958,SAISONARTIKEL NON-FOOD          ,19582,NON-FOOD ADVENTS-/WEIHN.ARTIK.  
108578208,133,"SAUCEN,BRÜHEN,FEINKOST,FIXPROD. ",1334,FEINKOST NICHT GEKUEHLT E-MWST  ,13342,ANTIPASTI / GEMÜSE FEINKOST     
100106565,146,"ALKOHOLFR.GETRAENKE,WASSER,LIM  ",1461,"MINERALWASSER, TAFELWASSER      ",14614,MINERAL/TAFELW.CLASSIC PK/PET EW
108181503,114,FEINKOST/FERTIGSALATE/FRI.PIZZ  ,1142,FERTIGSALAT/ANTIPASTI/FEINK.SB  ,11424,ANTIPASTI GEK. SB               
108641385,114,FEINKOST/FERTIGSALATE/FRI.PIZZ  ,1147,FLEISCH/CONVENIENCE/SAUCEN GEK. ,11471,KUEHLPFLICHTGE SAUCEN           
100534729,142,WEIN                            ,1421,WEISSWEIN DEUTSCHLAND TEIL 1    ,14212,WEISSWEIN WUERTTEMBERG          
102181417,146,"ALKOHOLFR.GETRAENKE,WASSER,LIM  ",1461,"MINERALWASSER, TAFELWASSER      ",14614,MINERAL/TAFELW.CLASSIC PK/PET EW
108052521,176,"GLAS,PORZELL,KERAM,KORBW/METAL  ",1762,PORZELLAN/KERAMIK/METALL        ,17622,PORZ./KERAM./METALL-GESCHENKART.
102960265,112,BACKWAREN BED. / BAKE OFF       ,1121,BROTLAIBE BAKE OFF              ,11211,BROTLAIBE MISCHBROT BAKE OFF    
107115881,143,ROSEWEIN/WEINAPERITIF/LIKÖRWEIN ,1431,ROSEWEIN DEUTSCHLAND TEIL 1     ,14311,ROSEWEIN BADEN                  
100043593,111,KAESE - SB -                    ,1112,SCHMELZKAESE/SCHEIBEN - SB -    ,11121,"SCHMELZKAESE,STREICHFAEHIG -SB  "
107206057,121,MILCH UND MOLKEREIPRODUKTE      ,1216,SPEISEQUARK UND SCHICHTKAESE    ,12163,FRUCHTQUARK                     
102522761,108,FLEISCH CONV./WURST/SCHINK/BED  ,1083,KOCHWURST - BED. -              ,10832,KOCHWURST - PP                  
108307241,114,FEINKOST/FERTIGSALATE/FRI.PIZZ  ,1143,FERTIGGERICHTE GEKUEHLT - SB -  ,11436,SUPPEN/EINTÖPFE GEKÜHLT-SB      
104448073,131,SUPPEN U. FERTIGGERICHTE        ,1312,SUPPEN UND FERTIGGERICHTE       ,13124,NUDEL-U.FERTIGGERICHTE NASS DOSE
107162025,108,FLEISCH CONV./WURST/SCHINK/BED  ,1084,ROH-/DAUERWURST - BED. -        ,10842,ROH-/DAUERWURST - PP            
108721897,115,CONVENIENCE                     ,1158,SOFORTV. SNACKS                 ,11581,SOFORTV. BROTSNACKS CONV.GEK.   
107669925,132,"GEWUERZE,SALZ,ESSIG,OEL,SENF    ",1326,"WUERZEN /WUERZMISCH.,RÖSTZWIEBEL",13261,"WÜRZEN,WÜRZMISCH.,FLÜSSIG,PASTÖS"
108041669,178,"SPIELWAREN,KINDERFAHRZEUGE      ",1783,GESELLSCHAFTS-/BESCHAEFTIGUNGS  ,17833,"MODELBAU,HOBBY U.BASTELARTIKEL  "
107001669,117,GEMUESE/KARTOFFELN              ,1171,"KARTOFFELN, SÜSSKARTOFFELN      ",11711,KARTOFFELN                      
108829887,195,DIVERSE NON-FOOD                ,1951,NON-FOOD OTTO/FAN-ART./PREILAGEN,19513,FAN-ARTIKEL                     
100117311,136,OBST- U. GEMUESEKONSERVEN       ,1369,SAUERKONSERVEN/GURKEN           ,13692,SONSTIGE SAUERKONSERVEN         
100469439,146,"ALKOHOLFR.GETRAENKE,WASSER,LIM  ",1466,SPORTDRINKS + SONSTIGE GETRAEN  ,14661,SPORTDRINKS/SONST.GETR. FL.MW   
108190975,110,KAESE - BED. -                  ,1101,SCHNITTKAESE/PRE PACK -BED      ,11011,SCHNITTKAESE(+HALBFESTER) -BED  
108746239,138,SCHOKOLADENWAREN                ,1381,SCHOKOLADE MASSIV               ,13811,SCHOKOLADE BIS 100 G            
108288287,145,BIER                            ,1458,AUSLÄNDISCHE / CRAFT BIERE      ,14583,AUSLÄNDISCHE BIERE DOSE         
108371487,137,SALZGEBÄCK/KNABBERKERNE         ,1371,CHIPS/EXTRUDER                  ,13711,CHIPS UND STICKS                
108416255,164,SAISONART/SAMMELGRUPP./CAFETER  ,1645,WEIHNACHTEN-SCHOKOLADE E-MWST.  ,16454,TELLERSORTIMENT/KÖRBE/MISCHUNG  
105417503,108,FLEISCH CONV./WURST/SCHINK/BED  ,1084,ROH-/DAUERWURST - BED. -        ,10841,ROH-/DAUERWURST - BED. -        
102688895,110,KAESE - BED. -                  ,1104,WEICHKAESE - BED.               ,11042,PRE PACK WEICHKAESE BED         
107866655,128,"BACKARTIKEL,PUDDING             ",1284,"BACKZUTATEN,SONSTIGE BACKARTIK  ",12844,BACKDEKOR                       
102609567,114,FEINKOST/FERTIGSALATE/FRI.PIZZ  ,1145,FISCH GEKUEHLT - SB -           ,11455,FISCHFEINKOST - SB -            
105272319,127,NAEHRMITTEL                     ,1274,REIS/SÄTTIGUNGSBEILA.AUS GETREID,12741,REIS NORMALVERPACKUNG           
100342815,144,"SPIRITUOSEN, APERITIFS, LIKÖRE  ",1441,WEINBRAND U. COGNAC             ,14412,COGNAC/CALVADOS                 
107901727,147,"SAEFTE,NEKTARE U. FRUCHTSAFTGE  ",1471,"ORANGENSAEFTE,NEKTARE ETC.      ",14712,ORANGENSAEFTE FL.EW GLAS/PET    
100169439,144,"SPIRITUOSEN, APERITIFS, LIKÖRE  ",1449,APERITIFS (AB 15% ALK.VOL)      ,14491,APERITIFS (AB 15% ALK.VOL)      
108778815,137,SALZGEBÄCK/KNABBERKERNE         ,1373,KNABBERKERNE                    ,13731,"ERDNÜSSE, SONST. KERNE          "
109239839,145,BIER                            ,1451,PILS                            ,14511,PILS FLASCHE MEHRWEG            
102491775,119,EIER                            ,1196,"EIER, GEKOCHT                   ",11969,BIO EIER                        
108385535,128,"BACKARTIKEL,PUDDING             ",1284,"BACKZUTATEN,SONSTIGE BACKARTIK  ",12844,BACKDEKOR                       
108796287,112,BACKWAREN BED. / BAKE OFF       ,1124,LAUGE BAKE OFF                  ,11242,STANGEN LAUGE BAKE OFF          
102297663,127,NAEHRMITTEL                     ,1272,TEIGWAREN                       ,12724,ITALIENISCHE TEIGWAREN          
102401247,130,"BIO-,DIAETKOST/HEIL-,STAERKUNG  ",1308,BIOKOST/VOLLW/REFORM E-MWST     ,13088,FRUKTOSEFREIE ARTIKEL E-MWST    
108302495,111,KAESE - SB -                    ,1116,REIB-/FONDUEKAESE - SB -        ,11162,PARMESANKÄSE                    
107220927,121,MILCH UND MOLKEREIPRODUKTE      ,1218,JOGHURT                         ,12182,FRUCHTJOGHURT EINWEG            
102473215,114,FEINKOST/FERTIGSALATE/FRI.PIZZ  ,1142,FERTIGSALAT/ANTIPASTI/FEINK.SB  ,11424,ANTIPASTI GEK. SB               
105004799,114,FEINKOST/FERTIGSALATE/FRI.PIZZ  ,1143,FERTIGGERICHTE GEKUEHLT - SB -  ,11437,SÜSSE FERTIGGERICHTE GEK.-SB    
102228319,121,MILCH UND MOLKEREIPRODUKTE      ,1211,FRISCHMILCH/-GETRAENKE          ,12111,FRISCHMILCH EINWEG              
107957503,161,"HYGIENE, VERBANDSSTOFFE         ",1613,TOILETTENPAPIER                 ,16132,TOILETTENPAPIER NASS            
107886559,134,BROTAUFSTRICH/FERTIGSAUCEN      ,1341,FRUCHTBROTAUFSTRICHE            ,13411,KONFITUEREN/MARMELADEN/GELEES   
103657791,121,MILCH UND MOLKEREIPRODUKTE      ,1218,JOGHURT                         ,12182,FRUCHTJOGHURT EINWEG            
107959743,124,"TK-EIS,BACK- UND SUESSWAREN     ",1242,SPEISEEIS HAUSHALTSPACKUNGEN    ,12421,EIS-HAUSHALTSPACKUNGEN BIS 500ML
101962757,164,SAISONART/SAMMELGRUPP./CAFETER  ,1645,WEIHNACHTEN-SCHOKOLADE E-MWST.  ,16453,WEIHN.-FIGUREN HOHL/MASSIV      
108591007,112,BACKWAREN BED. / BAKE OFF       ,1123,BRÖTCHEN BED. BAKE OFF          ,11232,BRÖTCHEN DUNKEL BAKEOFF         
107931615,146,"ALKOHOLFR.GETRAENKE,WASSER,LIM  ",1464,LIMONADEN                       ,14644,"LIMONADEN,PACKUNG/PET EW        "
108215662,130,"BIO-,DIAETKOST/HEIL-,STAERKUNG  ",1304,REDUKTIONSKOST/SPORTLERNAHRUNG  ,13047,PROTEIN LEBENSMITTEL SONSTIGE   
107743945,137,SALZGEBÄCK/KNABBERKERNE         ,1371,CHIPS/EXTRUDER                  ,13711,CHIPS UND STICKS                
108108969,117,GEMUESE/KARTOFFELN              ,1175,"WURZELGEMUESE, KÜRBISS          ",11751,KAROTTEN                        
107915273,138,SCHOKOLADENWAREN                ,1381,SCHOKOLADE MASSIV               ,13811,SCHOKOLADE BIS 100 G            
107742591,114,FEINKOST/FERTIGSALATE/FRI.PIZZ  ,1146,FRISCHE TEIGWAREN/PIZZEN/BAGUE  ,11464,VEGANE ARTIKEL GEKÜHLT - SB     
107804735,177,SCHREIBWAREN/EINWEGGESCHIRR/KE  ,1772,BUEROBEDARF                     ,17725,SCHREIBTISCHZUB. (+PAPIERKORB)  
102087231,133,"SAUCEN,BRÜHEN,FEINKOST,FIXPROD. ",1334,FEINKOST NICHT GEKUEHLT E-MWST  ,13344,SPEZIALITAETEN/EXOTEN           
107168543,132,"GEWUERZE,SALZ,ESSIG,OEL,SENF    ",1323,SPEISEOEL                       ,13231,OLIVENÖL                        
102844031,110,KAESE - BED. -                  ,1101,SCHNITTKAESE/PRE PACK -BED      ,11012,PRE PACK SCHNITTKAESE BED       
108323231,112,BACKWAREN BED. / BAKE OFF       ,1125,SNACKS/FRISCHKUCHEN BAKE OFF    ,11252,SNACKS SÜß BAKE OFF             
108317023,195,DIVERSE NON-FOOD                ,1951,NON-FOOD OTTO/FAN-ART./PREILAGEN,19512,NON-FOOD PREISLAGENARTIKEL      
107284447,137,SALZGEBÄCK/KNABBERKERNE         ,1373,KNABBERKERNE                    ,13731,"ERDNÜSSE, SONST. KERNE          "
102932398,119,EIER                            ,1192,"EIER,PACKUNG FREILAND           ",11921,"EIER, PACKUNG FREILAND          "
108855406,176,"GLAS,PORZELL,KERAM,KORBW/METAL  ",1764,BOCCHI NONFOOD SAISON           ,17641,NONFOOD SAISON                  
108830783,130,"BIO-,DIAETKOST/HEIL-,STAERKUNG  ",1304,REDUKTIONSKOST/SPORTLERNAHRUNG  ,13049,NEM/EIWEISS/MINERAL/RIEGEL      
108714126,176,"GLAS,PORZELL,KERAM,KORBW/METAL  ",1764,BOCCHI NONFOOD SAISON           ,17641,NONFOOD SAISON                  
101350190,121,MILCH UND MOLKEREIPRODUKTE      ,1211,FRISCHMILCH/-GETRAENKE          ,12111,FRISCHMILCH EINWEG              
102432398,144,"SPIRITUOSEN, APERITIFS, LIKÖRE  ",1442,KLARE UND KORN                  ,14426,KLARE/KORN MIT FRUCHT           
107957134,108,FLEISCH CONV./WURST/SCHINK/BED  ,1085,KOCHSCHINKEN - BED. -           ,10852,KOCHSCHINKEN - PP               
108364398,111,KAESE - SB -                    ,1117,KAESESPEZIALITAETEN - SB -      ,11171,KÄSE FÜR WARME VERWENDUNG       
102081646,165,FOOD/NONFOOD TIER; ZOOLO.ARTIKEL,1652,FOOD KATZE INKL. STREU          ,16524,BEUTEL KATZE                    
105952654,151,TEE UND KAKAO                   ,1513,KRAEUTER-/FRUECHTE-TEE E-MWST.  ,15131,KRAEUTER-/FRUECHTE-TEE BEUTEL   
105420750,128,"BACKARTIKEL,PUDDING             ",1286,PUDDING-/DESSERTPULVER          ,12861,PUDDING- / DESSERTPULVER        
108645934,121,MILCH UND MOLKEREIPRODUKTE      ,1219,DESSERTS                        ,12192,DESSERTS (MOUSSE/CREME/TIRAMISU)
107947150,115,CONVENIENCE                     ,1158,SOFORTV. SNACKS                 ,11586,SOFORTV. SUSHI-SB               
108327950,165,FOOD/NONFOOD TIER; ZOOLO.ARTIKEL,1652,FOOD KATZE INKL. STREU          ,16522,DOSENNAHRUNG KATZE              
108607470,130,"BIO-,DIAETKOST/HEIL-,STAERKUNG  ",1304,REDUKTIONSKOST/SPORTLERNAHRUNG  ,13042,PROTEIN RIEGEL / BALLS E-MWST   
108382222,154,PUTZ- UND REINIGUNGSMITTEL      ,1542,HAUSHALTSREINIGER               ,15424,WC-STEINE                       
108423502,146,"ALKOHOLFR.GETRAENKE,WASSER,LIM  ",1466,SPORTDRINKS + SONSTIGE GETRAEN  ,14669,ENERGY DRINKS DOSE/PET EW       
108733774,167,"STRICK-UND STRUMPFWAREN,HEMDEN  ",1678,DA- U. HE-SPORTBEKLEIDUNG       ,16788,"DA-SPORTOBERTEIL,T-/SWEATSHIRT  "
106976654,138,SCHOKOLADENWAREN                ,1386,PRALINENAEHNLICHE PRODUKTE      ,13861,PRALINENAEHNLICHE PRODUKTE      
108492494,177,SCHREIBWAREN/EINWEGGESCHIRR/KE  ,1773,SCHULBEDARF                     ,17736,SCHULBASTELARTIKEL              
101253742,114,FEINKOST/FERTIGSALATE/FRI.PIZZ  ,1143,FERTIGGERICHTE GEKUEHLT - SB -  ,11438,KARTOFFELSPEZIALITÄT GEKÜHLT-SB 
102916063,161,"HYGIENE, VERBANDSSTOFFE         ",1613,TOILETTENPAPIER                 ,16131,TOILETTENPAPIER TROCKEN         
107089567,162,"PAPIER/FOL/BEUT, MEHRWERTDIENSTE",1624,TRAGETASCHEN-VERKAUF            ,16241,TRAGETASCHEN                    
101403950,196,PFAND/LEERGUT                   ,1962,PFAND V-MWST.                   ,19626,PFAND EINWEG V-MWST             
103100718,158,KOERPERPFLEGEMITTEL             ,1584,DEODORANTIEN                    ,15841,DEOSPRAY                        
108015566,131,SUPPEN U. FERTIGGERICHTE        ,1314,FERTIGGERICHTE TROCKEN          ,13141,FERTIGGERICHTE TROCKEN TEIGWAR  
100135758,109,FLEISCH CONVEN./WURST/SCHINK/   ,1094,ROH-/DAUERWURST - SB -          ,10941,ROH-/DAUERWURST -SB- KUEHLBED.  
101082478,127,NAEHRMITTEL                     ,1275,HUELSENFRUECHTE                 ,12751,HUELSENFRUECHTE                 
100570894,151,TEE UND KAKAO                   ,1511,SCHWARZER TEE/GRÜNER TEE        ,15113,SCHWARZER TEE BEUTEL            
107976718,150,KAFFEE                          ,1501,BOHNENKAFFEE GANZE BOHNEN       ,15012,ESPRESSO GANZE BOHNE            
100809358,132,"GEWUERZE,SALZ,ESSIG,OEL,SENF    ",1325,GEWUERZE TROCKEN                ,13253,GEWÜRZE MONO MÜHLE              
101967374,110,KAESE - BED. -                  ,1103,HARTKAESE(+REIBK/PARMESAN-BED-  ,11031,HARTKAESE+REIBK/PARMESAN -BED.  
102661870,164,SAISONART/SAMMELGRUPP./CAFETER  ,1643,WEIHNACHTEN-GEBÄCK E-MWST       ,16431,LEBKUCHEN                       
103377550,145,BIER                            ,1457,HELLES BIER                     ,14571,HELL MEHRWEG                    
107839918,195,DIVERSE NON-FOOD                ,1953,NON-FOOD TCHIBO / ERNSTINGS     ,19531,NON-FOOD TCHIBO                 
102815630,136,OBST- U. GEMUESEKONSERVEN       ,1369,SAUERKONSERVEN/GURKEN           ,13691,GURKEN (KONSERVEN)              
108013454,127,NAEHRMITTEL                     ,1272,TEIGWAREN                       ,12722,DEUTSCHE TEIGWAREN UEBER 250 G  
103434190,165,FOOD/NONFOOD TIER; ZOOLO.ARTIKEL,1651,FOOD HUND                       ,16516,SNACKS HUND V-MWST              
102180142,121,MILCH UND MOLKEREIPRODUKTE      ,1219,DESSERTS                        ,12191,PUDDING/MILCHREIS               
103252334,109,FLEISCH CONVEN./WURST/SCHINK/   ,1095,KOCHSCHI./GEG.POEKELPROD.-SB-   ,10956,KOCHSCH./GEG.POEKELPR-GEF-KUE SB
108069838,130,"BIO-,DIAETKOST/HEIL-,STAERKUNG  ",1304,REDUKTIONSKOST/SPORTLERNAHRUNG  ,13049,NEM/EIWEISS/MINERAL/RIEGEL      
105808014,148,SEKT U. SCHAUMWEIN              ,1481,SEKT U. SCHAUMWEIN              ,14819,WEINHALTIGE HEISSGETRÄNKE       
108710606,130,"BIO-,DIAETKOST/HEIL-,STAERKUNG  ",1303,"NAHRUNGSERGÄNZUNG,MEDPROD.V-MWST",13037,"RESTL. NEM, MEDPROD. V-MWST     "
108283310,109,FLEISCH CONVEN./WURST/SCHINK/   ,1094,ROH-/DAUERWURST - SB -          ,10941,ROH-/DAUERWURST -SB- KUEHLBED.  
104601998,121,MILCH UND MOLKEREIPRODUKTE      ,1216,SPEISEQUARK UND SCHICHTKAESE    ,12163,FRUCHTQUARK                     
101962510,114,FEINKOST/FERTIGSALATE/FRI.PIZZ  ,1142,FERTIGSALAT/ANTIPASTI/FEINK.SB  ,11424,ANTIPASTI GEK. SB               
107942190,147,"SAEFTE,NEKTARE U. FRUCHTSAFTGE  ",1473,"MEHRFRUCHTSAEFTE, NEKTARE ETC.  ",14733,MEHRFRUCHTSAEFTE PACKUNG        
107895470,117,GEMUESE/KARTOFFELN              ,1177,FRUCHTGEMÜSE                    ,11772,PAPRIKA                         
102744782,133,"SAUCEN,BRÜHEN,FEINKOST,FIXPROD. ",1331,"FIX SAUCEN, FIX PRODUKTE        ",13311,FIX SAUCEN TROCKEN              
100137791,136,OBST- U. GEMUESEKONSERVEN       ,1366,SPARGELKONSERVEN                ,13661,SPARGELKONSERVEN                
108101119,132,"GEWUERZE,SALZ,ESSIG,OEL,SENF    ",1325,GEWUERZE TROCKEN                ,13251,GEWÜRZE MONO BEUTEL/NACHFÜLLER  
108230990,145,BIER                            ,1456,"ALKOHOLFR.-,LEICHT,-DIÄTBIER    ",14561,ALK FREI BIER FL. MW OHNE WEIZ  
106697038,117,GEMUESE/KARTOFFELN              ,1172,"ZWIEBELN, KNOBLAUCH, LAUCHZW.   ",11721,ZWIEBELN & SCHALOTTEN           
101307566,146,"ALKOHOLFR.GETRAENKE,WASSER,LIM  ",1467,EISTEE                          ,14673,EISTEE PACKUNG/PET EINWEG       
102421870,140,GEBAECK                         ,1401,SUESSGEBAECK                    ,14013,AMERICAN COOKIES                
101105486,132,"GEWUERZE,SALZ,ESSIG,OEL,SENF    ",1322,ESSIG UND ESSIGESSENZ           ,13222,BALSAMICO ESSIGE                
102464558,150,KAFFEE                          ,1501,BOHNENKAFFEE GANZE BOHNEN       ,15012,ESPRESSO GANZE BOHNE            
102134606,121,MILCH UND MOLKEREIPRODUKTE      ,1219,DESSERTS                        ,12192,DESSERTS (MOUSSE/CREME/TIRAMISU)
108589838,114,FEINKOST/FERTIGSALATE/FRI.PIZZ  ,1142,FERTIGSALAT/ANTIPASTI/FEINK.SB  ,11421,FERTIGSALATE (+DESSERT) - SB -  
109342478,111,KAESE - SB -                    ,1111,NATURKAESE - SB -               ,11111,NATURKAESE SCHEIBEN - SB -      
102230606,128,"BACKARTIKEL,PUDDING             ",1282,"FERTIGTEIG,BACKMISCHUNGEN       ",12821,BACKMISCHUNGEN                  
108420910,117,GEMUESE/KARTOFFELN              ,1171,"KARTOFFELN, SÜSSKARTOFFELN      ",11711,KARTOFFELN                      
100553582,134,BROTAUFSTRICH/FERTIGSAUCEN      ,1341,FRUCHTBROTAUFSTRICHE            ,13411,KONFITUEREN/MARMELADEN/GELEES   
105610702,126,"MEHL,ZUCKER UND EINMACHPRODUKT  ",1262,ZUCKER                          ,12621,ZUCKER INKL. TRAUBENZUCKER STR  
107141486,178,"SPIELWAREN,KINDERFAHRZEUGE      ",1782,KLEINFAHRZEUGE/MECHANISCHE ART  ,17821,FAHRZEUGE METALL O. FUNKTION    
107905038,115,CONVENIENCE                     ,1157,SOFORTV. GETRÄNKE               ,11574,SOFORTV. SMOOTHIES-CONV.V-MWST  
100919950,146,"ALKOHOLFR.GETRAENKE,WASSER,LIM  ",1464,LIMONADEN                       ,14641,LIMONADEN FLASCHE MEHRWEG       
108468302,154,PUTZ- UND REINIGUNGSMITTEL      ,1542,HAUSHALTSREINIGER               ,15423,"BAD-,WC-,SANITAER- U. ABFLUßRE  "
108041294,149,TABAKWAREN                      ,1494,BEDARFSARTIKEL RAUCHEN          ,14942,PAPIER                          
102798574,113,BROT UND KUCHEN SB              ,1135,NASS-/TROCKEN AUFBACKWARE SB    ,11351,BRÖTCHEN AUFBACKWARESB          
108001038,139,ZUCKERWAREN                     ,1391,BONBONS                         ,13913,KRAEUTER-/HUSTENBONBONS (FRUCH  
104288718,136,OBST- U. GEMUESEKONSERVEN       ,1369,SAUERKONSERVEN/GURKEN           ,13691,GURKEN (KONSERVEN)              
105051630,109,FLEISCH CONVEN./WURST/SCHINK/   ,1096,ROHER SCHINKEN - SB -           ,10966,ROHER SCHINKEN-GEFL.-SB-KUEHLBED
107047022,112,BACKWAREN BED. / BAKE OFF       ,1123,BRÖTCHEN BED. BAKE OFF          ,11232,BRÖTCHEN DUNKEL BAKEOFF         
102456430,150,KAFFEE                          ,1506,PADS HEIßGETRÄNKE               ,15061,PADSYSTEM (INKL. TEE U. KAKAO)  
101365870,165,FOOD/NONFOOD TIER; ZOOLO.ARTIKEL,1651,FOOD HUND                       ,16515,SNACKS HUND E-MWST              
102606958,126,"MEHL,ZUCKER UND EINMACHPRODUKT  ",1261,MEHL                            ,12612,DINKEL- ROGGEN- SPEZIALMEHL     
103285070,161,"HYGIENE, VERBANDSSTOFFE         ",1613,TOILETTENPAPIER                 ,16132,TOILETTENPAPIER NASS            
105722926,136,OBST- U. GEMUESEKONSERVEN       ,1369,SAUERKONSERVEN/GURKEN           ,13691,GURKEN (KONSERVEN)              
107090286,108,FLEISCH CONV./WURST/SCHINK/BED  ,1084,ROH-/DAUERWURST - BED. -        ,10846,ROH-/DAUERWURST-GEFL.- BED. -   
105459214,114,FEINKOST/FERTIGSALATE/FRI.PIZZ  ,1142,FERTIGSALAT/ANTIPASTI/FEINK.SB  ,11425,FEINKOST BROTAUFSTRICH          
102382862,162,"PAPIER/FOL/BEUT, MEHRWERTDIENSTE",1625,"FOLIEN,BEUTEL,ZUBEHOER          ",16253,TIEFKUEHLBEUTEL                 
107177742,133,"SAUCEN,BRÜHEN,FEINKOST,FIXPROD. ",1331,"FIX SAUCEN, FIX PRODUKTE        ",13313,SALATSAUCEN TROCKEN / CROUTONS  
107779086,195,DIVERSE NON-FOOD                ,1958,SAISONARTIKEL NON-FOOD          ,19582,NON-FOOD ADVENTS-/WEIHN.ARTIK.  
102344846,156,HAARPFLEGEMITTEL                ,1564,SPUELUNGEN/SCHAUMBALSAM         ,15641,SPUELUNGEN/SCHAUMBALSAM         
102557774,117,GEMUESE/KARTOFFELN              ,1178,FEIN- UND STENGELGEMÜSE         ,11786,KRÄUTER                         
108925518,127,NAEHRMITTEL                     ,1272,TEIGWAREN                       ,12724,ITALIENISCHE TEIGWAREN          
103193358,156,HAARPFLEGEMITTEL                ,1561,HAARSHAMPOO                     ,15611,HAARSHAMPOO                     
108350350,121,MILCH UND MOLKEREIPRODUKTE      ,1218,JOGHURT                         ,12188,MILCHALTERN.FRISCHE             
108283995,102,SCHWEINEFLEISCH                 ,1021,SCHWEINEFLEISCH BED.            ,10211,SCHWEINEFLEISCH BED.            
103284795,108,FLEISCH CONV./WURST/SCHINK/BED  ,1084,ROH-/DAUERWURST - BED. -        ,10847,ROH-/DAUERWURSTGEFL.- PP        
100119483,115,CONVENIENCE                     ,1157,SOFORTV. GETRÄNKE               ,11574,SOFORTV. SMOOTHIES-CONV.V-MWST  
108681883,154,PUTZ- UND REINIGUNGSMITTEL      ,1542,HAUSHALTSREINIGER               ,15421,"ALLZWECKREINIGER, SCHMIERSEIFE  "
104770587,111,KAESE - SB -                    ,1114,FRISCHKAESE - SB -              ,11141,FRISCHKAESE - SB -              
104612795,154,PUTZ- UND REINIGUNGSMITTEL      ,1542,HAUSHALTSREINIGER               ,15424,WC-STEINE                       
104995643,121,MILCH UND MOLKEREIPRODUKTE      ,1218,JOGHURT                         ,12182,FRUCHTJOGHURT EINWEG            
104058267,135,"FLEISCH-,WURST-U. FISCHKONSERV  ",1351,FLEISCH- U. WILDKONSERVEN       ,13511,FLEISCH- U. WILDKONSERVEN       
101254811,148,SEKT U. SCHAUMWEIN              ,1481,SEKT U. SCHAUMWEIN              ,14818,WEINHALTIGE/WEINÄHNL. GETRÄNKE  
100510875,125,GASTRONOMIE                     ,1256,VERKAUF GASTRO BEWERTUNG TEIL 2 ,12562,"VERKAUF GASTRO Ü55,0%SP E-MWST  "
107621019,109,FLEISCH CONVEN./WURST/SCHINK/   ,1096,ROHER SCHINKEN - SB -           ,10961,ROHER SCHINKEN -SB- KUEHLBED.   
102536123,114,FEINKOST/FERTIGSALATE/FRI.PIZZ  ,1145,FISCH GEKUEHLT - SB -           ,11455,FISCHFEINKOST - SB -            
108317595,109,FLEISCH CONVEN./WURST/SCHINK/   ,1096,ROHER SCHINKEN - SB -           ,10962,ROHER SCHINKEN SB NICHT KUEHLB  
103556379,157,MUNDPFLEGEMITTEL                ,1573,ZAHNBUERSTEN/ZAHNPFLEGEARTIKEL  ,15733,KINDER ZAHNBÜRSTEN              
102473147,114,FEINKOST/FERTIGSALATE/FRI.PIZZ  ,1141,FERTIGSAL./DRESSING/FEINK. -BE  ,11416,FEINKOST / ANTIPASTI PRE PACK   
103533115,145,BIER                            ,1454,SPEZIALBIER MEHRWEG             ,14547,ZWICKEL-/KRÄUSEN/KELLERBIER MW  
